USERID,gender,date,noMeals,mealNo,Time,mealType,Where,noPeople,Who,Who2,Who3,AmoFo,Mood,Stress,Serving Weight Grams,Calories,Fat (g),Saturated Fat (g),Sodium (mg),Total Carbohydrates (g),Fiber (g),Sugars (g),Protein (g),Vitamin A (%DV)
16,1,4/7/2022,2,m2,6:30:00 PM,5,7,16,3,0,0,1,4,5,143.79,452.7783,23.7432,5.0474,350.9761,51.1212,4.5537,0.4159,8.5396,2.3
16,1,4/8/2022,3,m1,8:00:00 AM,1,7,16,3,0,0,1,4,4,342,279.57,1.4334,0.3827,447.84,54.999,1.68,8.8515,11.3724,0
16,1,4/8/2022,3,m2,12:30:00 PM,3,7,16,3,0,0,1,5,3,394,775.27,40.9994,16.1122,132.22,36.5895,3.806,2.0414,62.1386,0.3
16,1,4/8/2022,3,m3,6:00:00 PM,5,7,16,1,0,0,1,5,2,107,284.62,10.3683,4.7776,639.86,35.6631,2.461,3.8306,12.1873,7.7
16,1,4/9/2022,3,m1,9:16:00 AM,1,7,16,3,0,0,1,5,3,342,279.57,1.4334,0.3827,447.84,54.999,1.68,8.8515,11.3724,0
16,1,4/9/2022,3,m2,12:00:00 PM,3,7,16,3,0,0,1,4,3,349.28,816.9354,46.1568,17.0095,1867.222,42.2396,3.195,7.137,55.8321,72
16,1,4/9/2022,3,m3,7:30:00 PM,5,7,16,1,0,0,1,5,0,124,195.92,1.1532,0.2182,1.24,38.2664,2.232,0.6944,7.192,0
16,1,4/10/2022,3,m1,8:40:00 AM,1,7,16,3,0,0,1,5,3,512,460.14,4.1395,2.0922,571.58,87.1357,4.05,38.6182,21.0084,13.7
16,1,4/10/2022,3,m2,12:40:00 PM,3,7,16,3,0,0,1,5,0,349.28,816.9354,46.1568,17.0095,1867.222,42.2396,3.195,7.137,55.8321,72
16,1,4/10/2022,3,m3,5:33:00 PM,5,5,3,1,0,0,3,4,1,143.79,452.7783,23.7432,5.0474,350.9761,51.1212,4.5537,0.4159,8.5396,2.3
16,1,4/11/2022,3,m1,9:02:00 AM,1,6,0,0,0,0,3,4,0,237,2.37,0.0474,0.0047,4.74,0,0,0,0.2844,0
16,1,4/11/2022,3,m2,3:00:00 PM,3,3,2,2,3,0,1,4,0,349.28,816.9354,46.1568,17.0095,1867.222,42.2396,3.195,7.137,55.8321,72
16,1,4/11/2022,3,m3,8:09:00 PM,5,1,3,1,0,0,1,5,0,85,187,11.1095,3.111,60.35,0.0425,0,0,20.366,10
16,1,4/12/2022,2,m1,1:20:00 PM,3,3,2,3,0,0,3,4,5,362,62.37,1.5474,0.5047,894.74,8,0,0,3.2844,6
16,1,4/12/2022,2,m2,7:35:00 PM,6,1,0,0,0,0,3,4,4,182,94.64,0.3094,0.051,1.82,25.1342,4.368,18.9098,0.4732,2
16,1,4/13/2022,2,m1,1:50:00 PM,3,2,2,3,0,0,3,3,3,85,187,11.1095,3.111,60.35,0.0425,0,0,20.366,10
16,1,4/13/2022,2,m2,11:30:00 PM,6,1,0,0,0,0,3,4,2,28,148.96,9.5144,0.952,147.56,15.0724,0.868,0.0924,1.7892,0
16,1,4/14/2022,4,m1,10:30:00 AM,1,1,0,0,0,0,2,5,1,512,386.67,4.0684,2.0827,566.84,66.967,1.68,20.8195,20.2974,1.7
16,1,4/14/2022,4,m2,2:45:00 PM,3,1,0,0,0,0,1,5,0,125,60,1.5,0.5,890,8,0,0,3,6
16,1,4/14/2022,4,m3,7:23:00 PM,5,1,1,1,0,0,1,5,0,117,365.04,17.2341,2.7331,245.7,48.4848,4.446,0.351,4.0131,0
16,1,4/14/2022,4,m4,11:08:00 PM,6,1,0,0,0,0,1,5,0,28,148.96,9.5144,0.952,147.56,15.0724,0.868,0.0924,1.7892,0
16,1,4/15/2022,2,m1,2:31:00 PM,3,1,0,0,0,0,1,5,0,586.28,819.3054,46.2042,17.0142,1871.962,42.2396,3.195,7.137,56.1165,72
16,1,4/15/2022,2,m2,8:30:00 PM,6,1,1,2,0,0,1,3,5,61,298.29,14.8291,2.4138,15.86,32.8668,5.429,12.078,8.3387,0.2
16,1,4/16/2022,3,m1,8:30:00 AM,1,6,0,0,0,0,1,5,0,407,109.47,2.6824,1.7047,123.74,11.968,0,11.968,9.2094,1.7
16,1,4/16/2022,3,m2,1:45:00 PM,3,5,1,2,0,0,1,5,0,206.73,532.7731,21.958,9.4226,1026.102,57.5052,1.68,10.5716,25.8353,13
16,1,4/16/2022,3,m3,9:27:00 PM,5,2,4,1,0,0,1,4,4,214,569.24,20.7366,9.5552,1279.72,71.3262,4.922,7.6612,24.3746,15.4
16,1,4/17/2022,3,m3,2:00:00 AM,5,1,0,0,0,0,1,4,4,237,2.37,0.0474,0.0047,4.74,0,0,0,0.2844,0
16,1,4/17/2022,3,m2,9:00:00 AM,1,6,0,0,0,0,1,5,0,317.02,895.04,38.2341,8.7331,1425.7,119.4848,10.446,6.351,20.0131,0
16,1,4/17/2022,3,m1,11:00:00 AM,1,4,2,1,0,0,1,5,0,461.74,1146.21,61.2806,22.7028,1429.431,83.622,6.2403,7.8979,64.9816,13
16,1,4/18/2022,2,m1,11:20:00 AM,1,3,0,0,0,0,1,5,0,491,625.0072,31.4794,8.7434,2796.329,56.7303,3.5711,7.145,27.8812,10
16,1,4/18/2022,2,m2,9:30:00 PM,5,3,0,0,0,0,1,5,0,124,292.91,8.2576,2.0706,290.04,50.7888,3.744,27.6128,6.0472,0.1
16,1,4/19/2022,2,m1,10:00:00 AM,1,1,0,0,0,0,3,5,0,237,2.37,0.0474,0.0047,4.74,0,0,0,0.2844,0
16,1,4/19/2022,2,m2,1:00:00 PM,3,4,1,3,0,0,1,5,2,967,1080.36,37.835,18.7143,1863.6,146.9038,8.874,87.8042,38.305,9.7
16,1,4/20/2022,4,m1,10:00:00 AM,1,1,0,0,0,0,3,5,0,342,279.57,1.4334,0.3827,447.84,54.999,1.68,8.8515,11.3724,0
16,1,4/20/2022,4,m2,2:00:00 PM,3,5,1,2,0,0,1,5,0,494.25,838.3992,44.6468,10.9781,1301.341,45.5937,4.3843,17.9486,64.0719,16
16,1,4/20/2022,4,m3,10:00:00 PM,5,1,3,1,0,0,1,5,0,320,252.86,2.5664,0.4056,785.42,48.1086,3.032,1.669,8.8546,3.1
16,1,4/20/2022,4,m4,11:00:00 PM,6,1,0,0,0,0,1,5,0,30,137.1,4.833,0,262.2,19.86,0,0.207,3.513,0
16,1,4/21/2022,4,m1,8:30:00 AM,1,1,0,0,0,0,1,5,0,237,2.37,0.0474,0.0047,4.74,0,0,0,0.2844,0
16,1,4/21/2022,4,m2,11:00:00 AM,2,1,0,0,0,0,1,5,0,182,94.64,0.3094,0.051,1.82,25.1342,4.368,18.9098,0.4732,2
16,1,4/21/2022,4,m3,2:00:00 PM,3,2,0,0,0,0,1,5,0,347,531.4244,42.9339,9.1909,1440.472,13.3173,1.0621,2.4062,21.2989,21
16,1,4/21/2022,4,m4,10:40:00 PM,5,1,1,2,0,0,1,5,0,26.79,87.7383,6.5091,2.3143,105.2761,2.6364,0.1077,0.0649,4.5265,2.3
16,1,4/22/2022,3,m1,11:40:00 AM,1,1,0,0,0,0,2,4,6,401,1036.74,41.6619,13.5252,2687.83,110.3905,7.54,14.468,54.8182,16.2
16,1,4/22/2022,3,m2,1:55:00 PM,3,1,0,0,0,0,1,5,0,237,2.37,0.0474,0.0047,4.74,0,0,0,0.2844,0
16,1,4/22/2022,3,m3,8:30:00 PM,5,6,5,2,3,0,1,5,4,604,280.93,5.229,0.958,62.02,45.9374,1.542,0.7251,13.332,0
16,1,4/23/2022,3,m2,3:00:00 PM,3,4,2,1,0,0,1,5,1,407,109.47,2.6824,1.7047,123.74,11.968,0,11.968,9.2094,1.7
16,1,4/23/2022,3,m3,8:00:00 PM,5,1,3,2,0,0,1,5,1,673.02,761.77,21,6,1265.14,131.6859,6,67.017,16,0
16,1,4/23/2022,3,m1,9:00:00 PM,1,1,0,0,0,0,1,5,0,428,1138.48,41.4732,19.1104,2559.44,142.6524,9.844,15.3224,48.7492,31
16,1,4/24/2022,2,m1,2:00:00 PM,3,1,0,0,0,0,1,5,0,1655.1,963.6621,35.2215,12.1212,2709.822,110.7144,6.0053,6.734,48.8381,66
16,1,4/24/2022,2,m2,11:00:00 PM,4,3,0,0,0,0,1,5,0,237,162.37,10.0474,1.5047,254.74,15,0.5,0.5,2.2844,0
16,1,4/25/2022,3,m1,9:00:00 AM,1,1,0,0,0,0,1,5,4,237,2.37,0.0474,0.0047,4.74,0,0,0,0.2844,0
16,1,4/25/2022,3,m2,2:00:00 PM,3,4,0,0,0,0,1,5,0,443.73,535.1431,22.0054,9.427299,1030.842,57.5052,1.68,10.5716,26.1197,13
16,1,4/25/2022,3,m3,10:00:00 PM,5,2,3,2,0,0,2,3,4,202,552.04,28.3436,5.8441,306.05,48.5273,4.446,0.351,24.3791,10
16,1,4/26/2022,3,m1,10:00:00 AM,2,1,0,0,0,0,2,2,10,214,569.24,20.7366,9.5552,1279.72,71.3262,4.922,7.6612,24.3746,15
16,1,4/26/2022,3,m2,2:30:00 PM,3,6,0,0,0,0,1,3,2,125,60,1.5,0.5,890,8,0,0,3,6
16,1,4/26/2022,3,m3,8:00:00 PM,5,10,3,2,3,0,1,4,3,320,252.86,2.5664,0.4056,785.42,48.1086,3.032,1.669,8.8546,3.1
16,1,4/27/2022,3,m1,9:00:00 AM,1,1,0,0,0,0,1,5,0,237,2.37,0.0474,0.0047,4.74,0,0,0,0.2844,0
16,1,4/27/2022,3,m2,4:00:00 PM,4,3,0,0,0,0,1,4,2,341.46,460,20,3,565,68,1,39,4,0
16,1,4/27/2022,3,m3,7:00:00 PM,5,4,2,1,0,0,1,5,1,623,821.2026,20.5825,4.7413,464.2528,133.8322,6.1223,83.2589,20.0388,9.8
16,1,4/28/2022,2,m1,2:00:00 PM,3,10,0,0,0,0,1,3,4,187,467.5,20.9253,3.97,1408.11,39.0643,2.618,6.8068,30.4436,1.2
16,1,4/28/2022,2,m2,8:00:00 PM,5,1,1,3,0,0,1,5,0,707.1,954.1821,35.0319,12.1024,2690.862,110.7144,6.0053,6.734,47.7005,66
16,1,4/29/2022,2,m1,2:00:00 PM,3,1,0,0,0,0,1,3,0,431,530.94,20.9253,3.97,1503.27,54.7535,2.618,19.5924,30.4436,1.2
16,1,4/29/2022,2,m2,9:00:00 PM,5,1,3,1,0,0,1,4,3,428,1138.48,41.4732,19.1104,2559.44,142.6524,9.844,15.3224,48.7492,31
16,1,4/30/2022,3,m1,10:00:00 AM,1,5,1,2,0,0,1,5,0,625.08,659.1926,28.1176,12.2645,1527.051,72.2455,2.6836,1.4478,29.0055,30
16,1,4/30/2022,3,m2,4:00:00 PM,3,4,0,0,0,0,1,5,0,187,467.5,20.9253,3.97,1408.11,39.0643,2.618,6.8068,30.4436,1.2
16,1,4/30/2022,3,m3,9:00:00 PM,6,1,4,2,3,0,1,5,0,67,261.97,11.9997,1.9671,180.23,37.654,0.201,27.9993,2.0033,1.4
16,1,5/1/2022,3,m1,10:00:00 AM,1,1,2,1,0,0,2,5,0,237,482.37,24.0474,10.0047,944.74,52,0,12,6.2844,16
16,1,5/1/2022,3,m2,2:00:00 PM,3,1,2,1,0,0,1,5,0,792,541.9626,3.7774,2.054,221.4128,106.9404,2.8203,100.6399,17.7703,42.8
16,1,5/1/2022,3,m3,6:00:00 PM,5,1,0,0,0,0,1,5,0,145,62.35,0.377,0.1175,11.6,15.689,2.465,11.339,0.6815,28
16,1,5/2/2022,2,m1,2:00:00 PM,3,1,0,0,0,0,1,5,0,944.1,956.5521,35.0793,12.1071,2695.602,110.7144,6.0053,6.734,47.9849,66
16,1,5/2/2022,2,m2,7:00:00 PM,5,3,0,0,0,0,3,3,5,237,2.37,0.0474,0.0047,4.74,0,0,0,0.2844,0
17,3,4/21/2022,1,m1,4:30:00 PM,3,1,0,0,0,0,1,4,7,187,831.75,31.7385,12.8285,1815.65,125.912,3.62,51.2265,13.608,0.5
17,3,4/22/2022,5,m4,1:15:00 AM,6,10,1,2,0,0,1,3,5,117,1065.04,52.2341,10.7331,3425.7,106.4848,4.446,0.351,35.0131,0
17,3,4/22/2022,5,m1,11:00:00 AM,1,1,1,2,0,0,1,3,5,36,11.52,0.108,0.0054,0.36,2.7648,0.72,1.7604,0.2412,0.1
17,3,4/22/2022,5,m2,2:00:00 PM,3,2,0,0,0,0,1,2,6,358.56,885.8139,28.6215,5.3305,1548.667,135.9099,5.3272,56.4577,23.8334,0.4
17,3,4/22/2022,5,m3,11:30:00 PM,5,1,3,2,3,0,2,4,4,257.13,1257.96,71.72353,21.22893,2347.76,118.1546,7,31.368,37.3228,14.2
17,3,4/22/2022,5,m5,11:45:00 PM,6,1,3,2,3,0,1,4,3,126,541.06,0,0,63.76,5,0,0,0,0
17,3,4/23/2022,3,m1,11:00:00 AM,2,7,0,0,0,0,1,3,3,88,47,0.27,0,2,11.74,1.6,9.31,0.71,12
17,3,4/23/2022,3,m2,8:40:00 PM,5,10,1,2,0,0,1,5,5,227,646.3564,33.9088,11.63,2072.491,56.755,2.2086,3.4214,25.9982,15.9
17,3,4/23/2022,3,m3,9:45:00 PM,6,10,5,2,3,0,2,5,2,190,713.3075,39.7258,10.9895,572.2878,68.4805,1.4325,53.0048,7.343,10
17,3,4/24/2022,3,m1,3:40:00 PM,3,1,1,2,0,0,1,4,2,214,373.5,13.6594,5.4718,1969.15,41.8616,4.708,11.5725,23.9421,0.2
17,3,4/24/2022,3,m2,6:25:00 PM,5,4,4,2,3,0,2,4,4,1511.23,1706.229,67.75211,27.6674,2342.867,195.3151,18.8282,89.1541,82.0247,151
17,3,4/24/2022,3,m3,11:30:00 PM,6,1,4,2,3,0,1,2,6,91.2,342.3876,19.0684,5.275,274.6981,32.8706,0.6876,25.4423,3.5246,5
17,3,4/25/2022,1,m1,8:00:00 PM,5,2,0,0,0,0,1,3,6,230,758.9,40.5699,10.118,2650.96,67.559,5.184,8.6766,34.9,0.2
17,3,4/26/2022,2,m1,11:00:00 AM,1,2,0,0,0,0,2,3,4,394.2,526.4774,33.4199,13.2824,513.1863,23.9782,1.5809,17.5203,31.9331,51
17,3,4/26/2022,2,m2,10:00:00 PM,5,1,1,2,0,0,1,3,4,130,365.84,19.3688,6.7509,539.96,30.6336,2,5.3256,17.0528,9.5
17,3,4/27/2022,3,m1,1:45:00 PM,3,3,0,0,0,0,1,3,6,210.63,734.3366,32.316,11.0788,1082.928,86.978,4.078,28.8183,25.4501,12.2
17,3,4/27/2022,3,m2,8:00:00 PM,5,1,1,3,0,0,1,3,6,329,637.5051,39.2296,11.7617,819.4499,26.1495,1.401,1.1155,41.0543,15.6
17,3,4/27/2022,3,m3,11:50:00 PM,6,1,0,0,0,0,2,4,4,109.8,338.184,20.4993,3.69,1235.25,24.4746,1.647,0.999,13.9113,0.2
17,3,4/28/2022,3,m1,10:30:00 AM,1,2,0,0,0,0,2,3,6,427.2,1060.567,56.4818,19.4057,2065.599,80.9484,3.36,9.8141,55.9339,26
17,3,4/28/2022,3,m2,2:00:00 PM,4,2,0,0,0,0,1,3,7,156,648.1524,32.306,12.758,433.0778,82.7516,2.0008,51.3802,6.6792,1.5
17,3,4/28/2022,3,m3,11:00:00 PM,5,1,3,2,3,0,3,3,6,230.67,585.6467,28.9474,10.288,2396.073,37.4425,3.448,8.4918,44.8989,7
17,3,4/29/2022,2,m1,7:00:00 PM,5,4,2,2,3,0,2,4,6,1171,1500.6,57.725,27.1905,3006,188.173,14.79,91.007,57.175,16
17,3,4/29/2022,2,m2,10:00:00 PM,6,1,0,0,0,0,1,3,6,0,310,14,6,250,43,0,33,3,0
17,3,4/30/2022,2,m1,7:45:00 PM,6,6,1,2,0,0,1,4,4,0,750,37,8,1020,65,4,6,42,30
17,3,4/30/2022,2,m2,8:30:00 PM,5,6,0,0,0,0,3,4,5,149.15,1672.693,100.0395,23.1125,2658.341,148.466,7.3745,33.939,49.4255,2.3
17,3,5/1/2022,2,m1,3:15:00 PM,3,2,1,2,0,0,2,4,4,814.05,1688.308,60.4871,19.9052,1913.596,254.5065,11.5998,101.5016,41.4655,26
17,3,5/1/2022,2,m2,11:50:00 PM,6,1,0,0,0,0,1,3,3,75,350,14,7,1480,49,2,3,6,0
17,3,5/2/2022,3,m1,7:00:00 PM,5,3,0,0,0,0,1,3,7,44.8,1368.84,80.3293,17.115,2297.63,122.0787,8,25.0787,41.1325,0.2
17,3,5/2/2022,3,m2,11:50:00 PM,6,1,0,0,0,0,1,3,5,172,770,30,13.5,660,118,4,57,2,60
17,3,5/3/2022,1,m1,11:45:00 PM,5,1,0,0,0,0,1,3,3,853,2268.98,82.6557,38.0869,5100.94,284.3049,19.619,30.5374,97.1567,61
17,3,5/4/2022,2,m1,11:00:00 PM,1,2,0,0,0,0,2,3,5,269.22,712.2273,33.8761,8.325199,1305.873,71.0271,0.7655,1.6747,29.8916,11.8
17,3,5/4/2022,2,m2,11:00:00 PM,5,4,0,0,0,0,1,4,5,0,1060,61,17,2160,88,5,6,42,0
17,3,5/5/2022,2,m1,12:30:00 PM,3,2,1,3,0,0,1,4,4,192.2,406.8073,31.3523,12.1323,458.9387,2.2438,0,0.7358,27.4535,26
17,3,5/5/2022,2,m2,10:30:00 PM,5,1,1,2,0,0,1,2,6,107,372.9,15.2985,6.9023,798.7,46.6645,2.495,5.327,11.4035,4.7
17,3,5/6/2022,1,m1,8:30:00 PM,5,4,3,2,3,0,3,4,6,417.15,965.99,42.3226,8.7871,1176.399,88.7567,7.641,6.2224,54.5259,61
17,3,5/7/2022,2,m1,3:00:00 PM,3,1,5,2,3,0,1,4,5,177,433.49,27.6797,6.9786,951.35,27.9995,1.431,1.1447,17.8229,8.8
17,3,5/7/2022,2,m2,11:00:00 PM,5,10,15,2,3,0,1,4,5,240,638.4,23.256,10.716,1435.2,79.992,5.52,8.592,27.336,17
17,3,5/8/2022,2,m1,2:40:00 PM,3,4,3,2,3,0,2,4,3,123,357.93,17.343,3.5252,628.53,40.467,0,0,9.717,5.6
17,3,5/8/2022,2,m2,11:00:00 PM,5,1,1,2,0,0,1,5,5,116,764.8,31.326,9.8383,2134.28,76.5192,3.668,9.8512,42.34,10
17,3,5/9/2022,1,m1,8:30:00 PM,5,7,0,0,0,0,3,3,6,0,440,17,4,1400,41,1,6,29,2
17,3,5/11/2022,2,m1,3:30:00 PM,3,1,1,2,0,0,2,2,7,468.88,670.0373,30.2561,11.1442,327.5442,66.9432,6.6595,7.8167,33.6008,23
17,3,5/11/2022,2,m2,9:30:00 PM,5,1,1,3,0,0,1,2,7,147.5,982.5,50.625,19.625,3097.5,83.25,7.5,0,52,0
17,3,5/12/2022,2,m1,12:30:00 PM,3,1,0,0,0,0,1,4,4,207.34,553.174,32.47,12.4088,985.1256,34.013,1.848,1.526,29.1472,19
17,3,5/12/2022,2,m2,10:00:00 PM,5,1,0,0,0,0,1,4,3,42,200,9,4,410,25,1,3,4,0
17,3,5/13/2022,1,m1,4:00:00 PM,3,7,0,0,0,0,2,3,7,853,2268.98,82.6557,38.0869,5100.94,284.3049,19.619,30.5374,97.1567,61
17,3,5/14/2022,1,m1,6:30:00 PM,5,1,0,0,0,0,1,3,6,634.8,748.3199,22.7821,4.0381,2086.752,101.7941,5.6196,6.2682,33.6788,18
17,3,5/15/2022,1,m1,10:00:00 PM,5,1,0,0,0,0,1,4,4,0,1320,85,28,3320,87,3,10,52,0
17,3,5/16/2022,2,m1,2:00:00 PM,3,7,0,0,0,0,3,2,6,85,190,7,3,740,27,0.5,0,4,0
17,3,5/16/2022,2,m2,9:15:00 PM,5,2,0,0,0,0,1,3,8,529.28,1324.535,67.5948,26.1751,3100.221,99.8036,7.335,13.005,76.9641,85
17,3,5/17/2022,2,m1,11:00:00 AM,1,7,0,0,0,0,1,4,3,203.73,555.7688,22.9007,9.9237,1206.719,57.6008,1.68,10.3392,28.805,13
17,3,5/17/2022,2,m2,7:30:00 PM,5,1,0,0,0,0,2,4,6,44.8,1368.84,80.3293,17.115,2297.63,122.0787,8,25.0787,41.1325,0.2
17,3,5/18/2022,2,m1,4:30:00 PM,3,1,0,0,0,0,2,2,3,390,719.9289,34.7104,6.4126,692.2633,43.4625,0.4852,0.4536,53.9083,13
17,3,5/18/2022,2,m2,10:00:00 PM,5,1,0,0,0,0,2,3,3,0,1230,71,0,3100,91,19,0,57,0
18,1,4/14/2022,4,m1,10:45:00 AM,1,1,0,0,0,0,2,3,0,51.36,170,9.5,4,380,14.5,1,1.5,7,0
18,1,4/14/2022,4,m2,5:38:00 PM,3,1,0,0,0,0,1,3,0,51.36,170,9.5,4,380,14.5,1,1.5,7,0
18,1,4/14/2022,4,m3,6:17:00 PM,4,1,0,0,0,0,1,4,0,232,974.96,25.4112,5.8788,1228.12,174.428,6.348,62.2612,18.3264,24
18,1,4/14/2022,4,m4,8:28:00 PM,5,1,0,0,0,0,3,4,0,267.5,630,33.5,7.5,1425,55,1.5,0.5,29.5,0
18,1,4/15/2022,4,m1,7:54:00 AM,1,10,0,0,0,0,1,3,0,0,360,22,10,420,39,1,18,4,0
18,1,4/15/2022,4,m2,12:12:00 PM,3,10,1,1,0,0,2,4,0,0,840,3,0,1620,168,6,6,30,0
18,1,4/15/2022,4,m3,5:44:00 PM,4,1,0,0,0,0,3,3,0,0,120,6,2,75,16,1,10,2,0
18,1,4/15/2022,4,m4,7:50:00 PM,5,1,1,1,0,0,1,4,2,313,874.24,31.2366,11.0552,1734.72,116.8262,6.422,20.1612,31.3746,14
18,1,4/16/2022,3,m1,7:16:00 PM,4,1,0,0,0,0,3,4,0,339,720,19,4,1530,110,4,46.5,29,0
18,1,4/16/2022,3,m2,7:40:00 PM,4,1,0,0,0,0,3,4,0,158.12,647.47,17.7132,11.1023,442.4371,117.4588,2.3948,60.8139,6.7996,18.5
18,1,4/16/2022,3,m3,11:20:00 PM,5,1,1,1,0,0,3,4,0,374,608.5294,23.3824,5.7647,1559.706,87.5588,8.5588,1.5,14.5588,4.5
18,1,4/17/2022,3,m1,3:50:00 PM,1,1,0,0,0,0,2,2,5,421.3,893.2955,36.54506,12.16949,801.5833,127.5471,7.79356,34.93518,17.94797,0.7
18,1,4/17/2022,3,m2,7:50:00 PM,4,1,0,0,0,0,3,2,4,49,120,1.5,0,230,22,1,0,4,0
18,1,4/17/2022,3,m3,11:50:00 PM,5,1,0,0,0,0,3,2,2,128.7,540.2889,23.4889,9.3722,1902.333,73.8244,4.9489,14.2844,10.8467,0
18,1,4/18/2022,5,m1,7:50:00 AM,1,10,0,0,0,0,1,3,0,0,360,22,10,420,39,1,18,4,0
18,1,4/18/2022,5,m2,11:50:00 AM,3,10,1,3,0,0,2,5,0,0,840,3,0,1620,168,6,6,30,0
18,1,4/18/2022,5,m3,4:01:00 PM,4,1,0,0,0,0,2,3,1,534.7,606.9052,20.3559,8.0742,301.512,106.672,12.204,69.7969,7.1958,4.4
18,1,4/18/2022,5,m4,6:20:00 PM,5,1,0,0,0,0,1,3,0,374,639.2,17.8728,6.8039,540.4,87.7104,2.486,2.83,30.263,0.4
18,1,4/18/2022,5,m5,11:18:00 PM,6,1,0,0,0,0,3,3,1,49,120,1.5,0,230,22,1,0,4,0
18,1,4/19/2022,3,m1,10:49:00 AM,1,8,0,0,0,0,2,3,0,203,600,34,14,1640,57,4,3,19,0
18,1,4/19/2022,3,m2,6:43:00 PM,3,1,0,0,0,0,1,3,0,343.5,520.4,7.5508,2.3442,137.82,81.417,3.097,2.851,29.1183,5.5
18,1,4/19/2022,3,m3,10:50:00 PM,5,1,0,0,0,0,2,2,5,387,1016.83,35.6122,17.7001,2270.38,138.1199,9.681,24.8644,37.3755,1.2
18,1,4/20/2022,4,m1,7:50:00 AM,1,10,0,0,0,0,1,3,7,0,360,22,10,420,39,1,18,4,0
18,1,4/20/2022,4,m3,4:30:00 PM,4,1,0,0,0,0,3,3,0,509,928.3294,46.1708,13.8409,2139.126,114.2606,8.9128,3.751,20.4596,0.2
18,1,4/20/2022,4,m2,5:00:00 PM,3,1,0,0,0,0,2,3,0,49,120,1.5,0,230,22,1,0,4,0
18,1,4/20/2022,4,m4,10:50:00 PM,5,1,0,0,0,0,2,3,0,441,720,18,3,1650,105,6,12,36,0
18,1,4/21/2022,4,m1,10:50:00 AM,1,8,0,0,0,0,2,3,0,259,740,42,15,1950,75,6,3,21,0
18,1,4/21/2022,4,m2,6:30:00 PM,4,1,0,0,0,0,2,3,0,90,380,20,5,300,46,2,28,6,0
18,1,4/21/2022,4,m3,8:00:00 PM,5,1,0,0,0,0,2,3,0,311.33,963.5714,45.0268,11.66667,1376.667,102.7857,8.70237,2.33333,40.73807,0
18,1,4/21/2022,4,m4,10:39:00 PM,6,1,0,0,0,0,2,3,0,134.6,583.98,17.0556,6.618,791.2386,105.3997,1.7276,29.3449,6.6703,12
18,1,4/22/2022,3,m1,7:50:00 AM,1,10,0,0,0,0,1,3,0,0,360,22,10,420,39,1,18,4,0
18,1,4/22/2022,3,m2,9:40:00 AM,3,3,0,0,0,0,2,2,3,57,580,25.5,15,1470,64,2,5,26,0
18,1,4/22/2022,3,m3,3:00:00 PM,4,3,9,13,0,0,2,3,1,466,1140,57,22,2980,108,4,8,50,0
18,1,4/23/2022,3,m1,1:06:00 AM,2,1,0,0,0,0,2,1,3,258.67,1086.667,64,10.6667,1573.333,85,7.6667,1,42.3333,0
18,1,4/23/2022,3,m2,5:20:00 PM,3,1,0,0,0,0,2,3,0,343,600,13.5,2,1330,92,5,8,28,0
18,1,4/23/2022,3,m3,10:07:00 PM,5,1,0,0,0,0,2,3,0,491,1320,72,11,2070,117,8,0,53,0
18,1,4/24/2022,2,m1,4:00:00 PM,1,1,0,0,0,0,2,1,6,376.33,985.8033,29.72507,7.11743,1178.173,174.5293,15.05267,82.3209,11.82813,19.8
18,1,4/24/2022,2,m2,10:00:00 PM,5,1,0,0,0,0,2,2,3,335,1125.84,42.3688,19.7509,2714.96,157.6336,5,25.3256,28.0528,8.7
18,1,4/25/2022,5,m1,8:10:00 AM,1,10,0,0,0,0,1,3,0,0,360,22,10,420,39,1,18,4,0
18,1,4/25/2022,5,m2,12:00:00 PM,3,3,1,3,0,0,2,4,0,0,840,3,0,1620,168,6,6,30,0
18,1,4/25/2022,5,m3,6:00:00 PM,4,1,0,0,0,0,1,3,0,64.67,313.3334,15.00003,10.33337,213.3333,42.00003,0.3333,21,4.33333,0
18,1,4/25/2022,5,m4,7:30:00 PM,5,1,0,0,0,0,2,2,0,615.2,1004.432,30.916,7.3474,1684.235,131.5277,6.6948,37.3897,50.0535,0
18,1,4/25/2022,5,m5,8:40:00 PM,6,1,0,0,0,0,1,3,0,98,240,3,0,460,44,2,0,8,0
18,1,4/26/2022,3,m1,11:05:00 AM,1,1,0,0,0,0,3,3,2,11.67,56.6667,2.3333,1.6667,35,8.3333,0,4,0.3333,0
18,1,4/26/2022,3,m2,6:40:00 PM,4,1,0,0,0,0,3,3,0,22,106.6667,5.3333,1.6667,73.3333,14.6667,0.3333,7.3333,0.6667,0
18,1,4/26/2022,3,m3,7:12:00 PM,5,1,0,0,0,0,2,3,2,930,1468.902,31.2744,7.1315,2710.075,227.9237,13.0808,64.7106,71.7483,18
18,1,4/27/2022,4,m1,7:50:00 AM,1,10,0,0,0,0,1,3,0,0,360,22,10,420,39,1,18,4,0
18,1,4/27/2022,4,m2,4:50:00 PM,4,1,0,0,0,0,1,3,0,89,399.9999,14.0001,2.4999,630.0001,65.9999,0.5001,11.0001,4.9999,0
18,1,4/27/2022,4,m3,7:30:00 PM,5,1,1,2,0,0,3,3,0,239,260,8,3.5,680,35,3,7,13,0
